codConceptoVentas;idVenta;concepto;cantidad;precioUnitario;subTotal
ccv-3427;d8f4bef2-4c0d-4bdc-985e-25381895169d;Agua Vital 990ml;1;6;6
ccv-3428;d8bf96b1-d314-4012-a650-447ddad140a9;Ron Abuelo 1L;1;85;85
ccv-3429;02d27bb7-a95d-44bb-9e99-a078850617f7;Coca Cola 3L;1;15;15
ccv-3430;dc7be080-e3e9-4f96-b3b4-2a090dde325e;Quilmes 473ml;4;8;32
ccv-3431;c553ad33-22f3-41fb-9f46-5b00c7157eee;Pepsi 3L;2;12;24
ccv-3432;9a853f47-d711-4f6d-b791-1ef570d59974;Sprite 3L;2;15;30
ccv-3433;7353882a-a32a-483a-9f5c-db648810d0af;Paceña 440ml;3;9;27
ccv-3434;4d194cf7-1047-4d28-affb-a9c376134a80;7Up;1;12;12
ccv-3435;615f95b6-f20b-47a0-9647-a9bdc0c453e7;Caja Paceña;1;130;130
ccv-3436;52c37ad0-cbea-4383-a59d-4971468c94c5;Coca Cola 3L;3;15;45
ccv-3437;b6fdcbce-3e69-44a9-9933-ff7cecbe6aa9;Paceña 440ml;2;9;18
ccv-3438;ceafca12-cc14-46c7-a1cb-83fef65714a8;Ron Habana;2;90;180
ccv-3439;31be88a9-d7a1-4a44-af29-0fa94b57f70b;Agua Vital 990ml;1;6;6
ccv-3440;cae3bfa7-f46c-4a5f-844f-fda450250bec;Paceña 440ml;2;9;18
ccv-3441;62d5e538-33bc-4a40-91f1-268c08721541;Fanta 3L;3;15;45
ccv-3442;622ae9ab-8584-419a-8b09-a2e8ca917406;Fernet Bronco;1;75;75
ccv-3443;be994311-5596-4260-868d-98e98601641c;7Up;1;12;12
ccv-3444;f4a050b8-b94e-4ac1-ac06-0075b6e7add0;Paceña 440ml;8;9;72
ccv-3445;4d5f738b-e637-4d57-9192-86e9fb05a532;Pepsi 3L;1;12;12
ccv-3446;d46d483d-a277-4038-9d7a-5c23efdc8951;Fanta 3L;2;15;30
ccv-3447;ae8efad3-6c46-482e-a41f-feec5a87541e;Ron Presidente;1;45;45
ccv-3448;7c80d6b8-c6ed-4606-9cec-816b1164a6b7;Coca Cola 3L;3;15;45
ccv-3449;62e7a65c-6ac0-4349-9f76-01f84fe718e5;Pepsi 3L;3;12;36
ccv-3450;117dc561-c782-416c-9f46-71e756d6e360;Paceña 440ml;3;9;27
ccv-3451;1430bc38-c2e3-4e99-8b1b-362ebac36019;Ron Abuelo 1L;1;85;85
ccv-3452;c360df17-407d-4be0-a1ce-9e2205ebe3d1;Quilmes 473ml;3;8;24
ccv-3453;f8992b63-bd73-4db9-b7b0-fba3fe339e28;Vino Santa Ana;1;35;35
ccv-3454;9c2e7543-d784-42eb-9529-64325626d808;Quilmes 473ml;3;8;24
ccv-3455;2754daad-de4b-452d-82a7-e76933d505a4;Paceña 440ml;3;9;27
ccv-3456;e55f9290-a698-4378-b4b4-6dafb504828c;Singani Caso Real Azul;1;35;35
ccv-3457;d929f949-6012-42b4-9bcc-7330f6f41469;Coca Cola 3L;1;15;15
ccv-3458;b7f3ad9d-6cbc-49ca-9c3d-07b0f4cb6816;Cuba Libre 2L;1;25;25
ccv-3459;c2ee8b5f-da71-45cd-b1c1-d79cd9ab1e05;Fanta 3L;2;15;28
ccv-3460;915a33ec-fada-44f5-b18e-9c218c6ef51c;Quilmes 473ml;3;8;24
ccv-3461;6919f933-edf0-481c-aa4a-6e432cabaa24;Quilmes 473ml;2;8;16
ccv-3462;301221f0-a716-454f-9754-62ac4ef360d2;Ron Carta Vieja;1;60;60
ccv-3463;54b58d81-f85e-4c60-b588-ea65e9f5d24a;Vino Santa Ana;1;35;35
ccv-3464;fafca9fe-396d-4af5-a6f9-ac19bf25ca51;Fanta 3L;1;15;15
ccv-3465;51c672ad-c816-43da-b080-9a07548b4abf;Fanta 3L;2;15;30
ccv-3466;89c3b8aa-ced6-49c3-8f2a-0b3214fabe07;Bock 440ml;4;8;32
ccv-3467;54e4f455-3e9a-4e83-bbe9-10acf27784a3;Coca Cola 3L;1;15;15
ccv-3468;307a87f2-3a4a-4349-8693-7ada8eeb0602;Pepsi 3L;1;12;12
ccv-3469;76f2d351-42c7-4d21-a2cc-6d9924075212;Coca Cola 3L;1;15;15
ccv-3470;2b249863-420f-4fcc-a2f2-74ba603c2beb;Sprite 3L;1;15;15
ccv-3471;4b3f931c-1227-438a-bd8a-c036b4e50f07;Cajetilla Winston;1;10;10
ccv-3472;620fbc2a-53f7-4896-b511-249962590699;Paceña 440ml;8;9;72
ccv-3473;11a60131-0648-4606-8240-8cb0d64f87e2;Sprite 3L;2;15;30
ccv-3474;94f995d4-eda8-4eca-84b8-20521b57a966;Singani Caso Real Azul;1;35;35
ccv-3475;008ee72d-3aee-46d1-ae97-4d9c14b77416;Coca Cola 3L;1;15;15
ccv-3476;35e5a2ad-2862-4101-9e74-f211a96c3597;Ron Habana;1;90;90
ccv-3477;54129da7-50f6-41f0-a518-b684e0e919f9;Conti 473ml;2;7;14
ccv-3478;570d239b-a017-4276-bf0a-9d76151b42b6;Pepsi 3L;1;12;12
ccv-3479;53f7de2f-2eee-4ee8-a160-7f0820df20e3;Coca Cola 3L;3;15;45
ccv-3480;f5920d9b-3739-4914-8655-9cb98f510cad;Ron Flor de Caña;1;75;75
ccv-3481;7aba03ef-817c-48ad-ad36-f32d1faa4cc2;Coca Cola 3L;1;15;15
ccv-3482;893db9ca-1b72-4da8-8dd3-1b921b6d01b1;Coca Cola 3L;4;15;60
ccv-3483;4f629557-eac2-45f6-b55b-7a36c5fb378c;Pepsi 3L;3;12;36
ccv-3484;695440ab-1a87-4fd4-b1de-6c3869f4cf4d;Tres Plumas Seca;1;10;10
ccv-3485;138f77b2-a7d1-4d3a-862e-67b648feb25c;Huari Lata 440ml;5;10;50
ccv-3486;7213990a-37a9-46a1-9025-7b4f63625b93;Quilmes 473ml;4;8;32
ccv-3487;4277e003-87e3-4d49-84ac-74f9e72a190a;Ron Flor de Caña;1;75;75
ccv-3488;e2a2d8e2-7a5b-46d8-b724-f36e1781fe09;Cuba Libre 2L;1;25;25
ccv-3489;73413da6-6e1d-4c8b-a4fe-d1b77dda969e;Sprite 3L;2;15;45
ccv-3490;18f70876-6b2d-4a45-b3de-b6cc406c4cc6;Pepsi 3L;1;12;12
ccv-3491;89b8c1bb-a386-4f0e-a3c5-e12597a251a6;Singani Caso Real Azul;1;35;35
ccv-3492;52600002-7f93-4a9a-b5de-d3c481e291e7;Coca Cola 3L;1;15;15
ccv-3493;9860fa94-fbb7-45d5-8d01-fb3df62dd5cb;Quilmes 473ml;3;8;24
ccv-3494;56f8ccff-4d08-489e-8bcc-f31675f118c9;Fanta 3L;1;15;15
ccv-3495;affd4bf7-3a4d-4410-8669-e7668cdd6eff;Agua Vital 990ml;1;6;6
ccv-3496;3c3ae49c-47e7-4db8-892b-0c6844afce60;Fanta 3L;1;15;15
ccv-3497;557fcf0b-6040-4961-9fc2-2e5d1b611d35;Bock 440ml;1;9;9
ccv-3498;4afe238e-c5f3-4f28-acef-50a19332c77e;7Up;1;12;12
ccv-3499;6b8080bc-c076-4ed4-b2c7-62f4340bc59f;Caja Paceña;3;130;390
ccv-3500;c54a87ea-f1d9-4321-baec-67b0593e772a;Coca Cola 3L;1;15;15
ccv-3501;22db143f-0473-4ee2-939a-719cde059fa3;Fanta 3L;2;15;30
ccv-3502;42d4fece-2e2c-4c9f-8dfd-ad9063ed0abe;Ron Habana;1;90;90
ccv-3503;7a1ce748-15ee-4d94-ae2c-8774421c766d;Coca Cola 3L;2;15;150
ccv-3504;d7001721-9202-4715-b379-beb753220258;Coca Cola 3L;1;15;15
ccv-3505;94f10641-401c-4f89-8b19-d43feb01c3a2;Bock 440ml;1;9;9
ccv-3506;6d3c9234-3377-4190-83b9-9b32b1fab7e5;Pepsi 3L;1;12;12
ccv-3507;99a450e5-ee2f-442c-aaff-46bf76d02da9;Vino Kohlberg;1;25;25
ccv-3508;d84472b0-b9cb-40fc-87e0-185ffdccfa4f;Coca Cola 3L;3;15;45
ccv-3509;fbcb7426-6d4c-4d62-b643-7bcbca5fa123;7Up;1;12;12
ccv-3510;ddbf012c-04b7-459d-93a6-d1e0386cfb53;Cajetilla Winston;1;10;10
ccv-3511;a0349263-e1ef-48a6-9721-1fd4b4594c29;Ron Abuelo 1L;1;85;85
ccv-3512;91d7fbf7-4247-4dd8-bd44-ba2f655d4c72;Cuba Libre 2L;1;25;25
ccv-3513;d1a244f0-274c-436e-8f6c-b02489f0971e;Huari Lata 440ml;2;10;20
ccv-3514;ac1b6d3e-4211-4661-94f2-3671338b0910;Cuba Libre 2L;1;25;25
ccv-3515;e66c7ef3-543d-447a-8795-7167f8e64502;Sprite 3L;2;15;30
ccv-3516;93b92185-2165-41c5-9162-6f7070624c07;Cuba Libre 2L;1;25;25
ccv-3517;1b00392c-c900-4310-9283-382d8ff4e77d;Coca Cola 3L;1;15;14
ccv-3518;77b1c8cf-b562-4ada-ae90-8279a2b70865;Quilmes 473ml;1;8;8
ccv-3519;253a9370-a0d2-40e4-8579-9bdb0aa25a6d;Paceña 440ml;3;9;27
ccv-3520;5cfc9cfe-d7e0-4fbc-9e76-e73a8082f38c;Singani Rujero;1;30;30
ccv-3521;882f1bf4-f2dc-4761-9a01-8665cd0cdb27;Coca Cola 3L;2;15;30
ccv-3522;4f5b36fe-74e5-4e58-906a-c2cb52ce8c2e;Ron Abuelo 1L;1;85;85
ccv-3523;c776a896-b986-47c4-a883-8f208d00f89d;Pepsi 3L;3;12;36
ccv-3524;111e60bc-f206-42bf-b33a-22bb30d63ff7;Fanta 3L;1;15;15
ccv-3525;aed79c20-caf3-4d02-911e-d54ebcd94d23;Fanta 3L;2;15;30
ccv-3526;5caf2980-aecd-4ed5-9d79-edaf88b20504;Paceña 440ml;6;9;54
ccv-3527;aced01f9-08f7-4cae-8398-7084f87d8b51;Singani Rujero;1;30;30
ccv-3528;76ca3fa6-8585-4c10-a8d8-e81237a99899;Ron Carta Vieja;2;60;120
ccv-3529;f8fa5fd5-59a3-40a8-b6b6-6ba2ffa68c20;Sprite 3L;2;15;30
ccv-3530;0ecc3550-c0e7-480b-bbe3-e0e30623c442;Fernet Bronco;1;75;75
ccv-3531;7a395c78-2b0a-407e-880a-c76b0ab93856;Vino Kohlberg;3;25;75
ccv-3532;2aa83782-4cb6-49bc-b9bf-15ea866cd130;7Up;2;12;24
ccv-3533;7667f965-bb4c-4b0f-adbb-3b67fe1ea480;Ron Habana;1;90;90
ccv-3534;922f9f9c-86e9-4501-b834-558c45dbfcea;Agua Vital 990ml;2;6;12
ccv-3535;cbb28958-42b4-4f7f-886e-1a38b68071a1;Quilmes 473ml;5;8;40
ccv-3536;6c598c22-51d2-4069-91ff-6bc1ecbe07d8;Cajetilla Winston;2;10;20
ccv-3537;35d131d8-cb48-41d8-803f-9a5d52cd01dc;Ron Presidente;1;45;45
ccv-3538;186c06a6-7318-4104-a912-db683db88a4a;Cuba Libre 2L;3;25;75
ccv-3539;f5b77e8a-a35a-43a0-82b0-698196dfad93;Tres Plumas Seca;1;10;10
ccv-3540;6d865107-8511-44bd-bb9a-6d9dbd5a8663;Coca Cola 3L;4;15;60
ccv-3541;a9b6c871-a217-4a4c-ae95-1eade4576a13;Singani Caso Real Azul;1;35;35
ccv-3542;5e40f3ac-4eb4-45b6-b43d-f23bc1ff87c7;Pepsi 3L;1;12;12
ccv-3543;5ef80236-5454-4253-a659-3670410eb062;Conti 473ml;2;7;14
ccv-3544;d4d0797f-5bfb-4ecd-81f5-77dc08c93fec;Sprite 3L;1;15;15
ccv-3545;a66f90c6-7b32-410e-925e-9869e0a8d0d7;Flor de Caña 1L;1;75;75
ccv-3546;611b84a9-fe64-4e2f-8640-adb500a04210;Fanta 3L;3;15;45
ccv-3547;4029ec02-8ea7-4b64-89bf-a8ccd087bc0c;Paceña 440ml;4;9;36
ccv-3548;adff993c-296d-4ee8-beb7-95f5737273bb;Ron Flor de Caña;1;75;75
ccv-3549;e7b4547c-c656-4b3b-99b4-1544a2536677;Coca Cola 3L;3;15;45
ccv-3550;99740a87-68da-4b2b-89e9-730cbbc0f438;Quilmes 473ml;2;8;16
ccv-3551;0b2b11e1-4049-465b-87e9-72e2dbe78121;Pepsi 3L;2;12;24
ccv-3552;f6c3c09b-becc-4b3e-9e74-4ed623627288;Bock 440ml;1;9;9
ccv-3553;e3db0eca-46b1-411c-a350-c83620e09746;Quilmes 473ml;4;8;32
ccv-3554;fe3b98ef-0332-4f57-a410-7057749ef823;Coca Cola 3L;1;15;15
ccv-3555;9a8351e7-8b52-499a-81b1-1e440e0e4b43;Huari Lata 440ml;3;10;30
ccv-3556;e54a942b-21c6-437f-8300-a5450bc8d01c;Cuba Libre 2L;2;25;50
ccv-3557;a6063cbc-3a87-44b3-b5ee-24b99684ee6b;Ron Abuelo 1L;2;85;170
ccv-3558;b1f2439e-8d48-4226-b30c-d21dc6a77682;Fanta 3L;1;15;15
ccv-3559;0bed4da2-8460-4880-a3b1-0b2d23360a5c;Singani Caso Real Azul;2;35;70
ccv-3560;ae577fea-b566-4de2-8ccc-b4a425d3dca5;Pepsi 3L;1;12;12
ccv-3561;a2bc7002-fb7c-4a51-b5bf-ef84586501cd;Paceña 440ml;3;9;27
ccv-3562;8c776fd0-14bb-4a10-9f7f-fcc4c71d339a;Coca Cola 3L;1;15;15
ccv-3563;045301f6-165a-425d-b9b2-8c9dbadd5a95;Quilmes 473ml;3;8;24
ccv-3564;0f18abba-198a-4d8c-93cb-ec28a40306b1;Cajetilla Winston;1;10;10
ccv-3565;e463d7af-2768-4759-b8e4-4e6726491e1c;Ron Habana;2;90;180
ccv-3566;4a8f0c4d-b609-4f1f-872d-59be23585051;Sprite 3L;2;15;30
ccv-3567;ba54d7d7-a4bb-4925-a827-90a2454260bc;Fanta 3L;2;15;30
ccv-3568;4f15cefb-40c4-45c8-9cb7-ceac3f3eafe4;Vino Santa Ana;1;35;35
ccv-3569;70405477-ebab-4911-8649-8a4e4fa6bf07;Vino Kohlberg;1;25;25
ccv-3570;9470d1cf-23f0-4af6-ae3d-ac7e0808d1bb;7Up;1;12;12
ccv-3571;ac847285-5938-416c-8795-e0109e75571f;Huari Lata 440ml;8;10;80
ccv-3572;a497cf43-2982-4524-8bd4-f49882750cdb;Fanta 3L;2;15;30
ccv-3573;1d8c9550-780f-4ed8-95e2-a67cdc625b2b;Cuba Libre 2L;1;25;25
ccv-3574;28c9cf6e-65ec-4202-b266-0f3c6df70bc1;Huari Lata 440ml;2;10;20
ccv-3575;998b2fc9-918e-4396-9e5f-52cd1066fce8;Fanta 3L;3;15;45
ccv-3576;6bca2f59-6217-4eb5-b230-6c3b06bd81c2;Singani Rujero;1;30;30
ccv-3577;342bffd6-d79e-47a1-9e2d-b40989d5ef2f;Ron Abuelo 1L;1;85;85
ccv-3578;bdcaffee-5369-4914-813b-28e506d46e48;Paceña 440ml;4;9;36
ccv-3579;cf3e7632-787d-4a82-afc9-d7915a81c54f;Pepsi 3L;2;12;24
ccv-3580;c81cb898-f1cc-44e6-af9f-e6800f9be562;Ron Presidente;1;45;45
ccv-3581;aae3adad-2268-4c3a-b744-c8762761bc77;Ron Habana;1;90;90
ccv-3582;554a6cf5-066f-41b5-9ccc-069d28e53ab6;Vino Kohlberg;2;25;50
ccv-3583;6fc2e678-f3ef-44b8-bf02-1680cbf34ae3;Sprite 3L;2;15;30
ccv-3584;1ace99ed-30c3-43d6-a2e3-5cf1dd81a770;Fernet Bronco;1;75;75
ccv-3585;943062af-daf5-4b14-b7c0-db23496d998b;Cajetilla Winston;2;10;20
ccv-3586;0b82f2ad-3d3d-4c1e-a498-e1e234d8f3ed;Cuba Libre 2L;3;25;75
ccv-3587;72430320-9de6-44c6-9387-f8e63cac97f1;Coca Cola 3L;2;15;30
ccv-3588;4144745c-5d3b-43d9-9b24-7fafcb6f7058;Agua Vital 990ml;2;6;12
ccv-3589;ea0fcc85-9a47-4a6a-9cf1-c0529356ad63;Paceña 440ml;3;9;27
ccv-3590;56d9d65b-0ecf-4e72-88dc-d5db48f5e203;Ron Carta Vieja;3;60;180
ccv-3591;2eff93a4-982b-4fd7-8599-3b79eea6c58d;Singani Caso Real Azul;1;35;35
ccv-3592;1e1719f2-30c5-482a-a7fe-2990ba84fde0;7Up;2;12;24
ccv-3593;a1917e4a-4c6b-4eda-8194-4b1bea7c4a2d;Pepsi 3L;1;12;12
ccv-3594;5b9ef1be-2cf6-4c77-afd7-b9fcaac54026;Tres Plumas Seca;1;10;10
ccv-3595;bd23a84d-b8a2-4573-a8ed-4a457fa1c954;Fanta 3L;2;15;30
ccv-3596;9a3f0fdf-bf2b-4f7f-94db-dd6f3370d80c;Paceña 440ml;3;9;27
ccv-3597;575c04bd-9627-4c61-b680-c810225d649d;Coca Cola 3L;3;15;45
ccv-3598;2261387d-630c-4480-962b-c5e3ddf93b3a;Quilmes 473ml;2;8;16
ccv-3599;a0854b7e-dd4a-459c-97c7-c1578b61285f;Singani Rujero;1;30;30
ccv-3600;210ffcd6-7d7b-4b78-be32-f1a47dd4018c;Caja Paceña;3;130;390
ccv-3601;c832dbcb-dd0c-42c7-afc7-fb0e9e6f078e;Fanta 3L;3;15;45
ccv-3602;6a44e300-ceec-4a5e-8dc3-f12598c58cfb;Quilmes 473ml;2;8;16
ccv-3603;8c7650e3-b232-44f4-81cb-00147c86d006;Ron Habana;1;90;90
ccv-3604;438ca732-6f6a-487a-9bcb-29e45ba0d214;Conti 473ml;3;7;21
ccv-3605;817c2436-c18b-439c-9683-9199b7db17dd;7Up;1;12;12
ccv-3606;b2947add-b4ce-424c-840a-13b113d5ba62;Coca Cola 3L;4;15;60
ccv-3607;3ac607be-f429-4cf0-8675-65562f88106c;Sprite 3L;2;15;30
ccv-3608;1d380320-0e7e-4002-a9cb-dae8a06eadf5;Coca Cola 3L;1;15;15
ccv-3609;1a1d7df5-628c-4e4a-8fab-2589eb2b24bf;Pepsi 3L;2;12;24
ccv-3610;547692e4-6248-42ed-b966-59df9c81e762;Pepsi 3L;1;12;12
ccv-3611;08384d7f-5b57-4e57-98d1-db2b2e2ef95b;Singani Caso Real Azul;1;35;35
ccv-3612;7ffb616d-8545-48d0-8200-affdad8d1293;Paceña 440ml;4;9;36
ccv-3613;1edb721d-bc93-4db8-bd2a-4116fd61a861;Fanta 3L;2;15;30
ccv-3614;5ed88ebb-54c7-4048-a353-fd3e9644c091;Ron Flor de Caña;1;75;75
ccv-3615;2d00b2eb-881a-494b-af5e-31b20af6a07a;Coca Cola 3L;3;15;45
ccv-3616;e4d514db-458a-4289-9431-7dd5ade4f6e2;Cajetilla Winston;1;10;10
ccv-3617;377d0a3e-c44d-46c8-982e-5a8d1c6f82b1;Tres Plumas Seca;1;10;10
ccv-3618;ac3aa100-6c10-4234-a4a6-cfd17ed67eb4;Ron Flor de Caña;1;75;75
ccv-3619;acff027f-c4a4-4cbf-ba5a-3acae1f4e9d3;Agua Vital 990ml;1;6;6
ccv-3620;821ecee5-5623-4932-bb71-53cac15f63b9;Cuba Libre 2L;1;25;25
ccv-3621;aa37d5e2-56da-49e7-83de-fed83fee4751;Coca Cola 3L;2;15;30
ccv-3622;3d66b40d-addc-4793-b0b0-0507d90e5f52;Quilmes 473ml;3;8;24
ccv-3623;2c308559-d1a5-4a3f-96de-de986e890ad6;Pepsi 3L;3;12;36
ccv-3624;e39766a8-e532-4703-a2f5-62799f16faa0;Sprite 3L;3;15;45
ccv-3625;af7d0861-3533-4810-8394-017dc1ce3515;Bock 440ml;1;9;9
ccv-3626;ae9bbae2-a884-4179-ad75-890d37c0886d;Singani Caso Real Azul;1;35;35
ccv-3627;b4f542bf-9da8-4fce-ac55-5005b78f0482;Huari Lata 440ml;4;10;40
ccv-3628;033e446a-295e-4014-9c24-69b443fd321f;Paceña 440ml;5;9;45
ccv-3629;a89dfad4-d2e6-4134-ba58-8bfdaa28c15d;Pepsi 3L;3;12;36
ccv-3630;4c147048-468a-4079-a33d-5ac9c8e75b6b;Fanta 3L;3;15;45
ccv-3631;4eeccc14-8e89-4bc4-8c71-54e810991160;Coca Cola 3L;2;15;30
ccv-3632;571d1e36-e376-4fdb-a084-5c5408c5c225;Tres Plumas Seca;1;10;10
ccv-3633;750c2dee-dd3e-4594-b7dd-e8da96e93f80;Sprite 3L;2;15;30
ccv-3634;afebc10c-b332-4bc0-bd10-57efde04cd8b;Quilmes 473ml;4;8;32
ccv-3635;fe1974cb-0aee-4253-954d-d634fb9781bb;Sprite 3L;3;15;45
ccv-3636;964d515a-d163-4bf9-b6d3-3ba7b4bdc2bc;Cajetilla Winston;1;10;10
ccv-3637;0114e44e-f4b1-4b33-a14e-3e97fe24f5ee;Conti 473ml;2;7;14
ccv-3638;293c9fa8-a0c4-4705-9d11-05112a2ad5d7;Coca Cola 3L;4;15;60
ccv-3639;3697c81a-39f4-489c-9638-2b6e5728c40a;Ron Flor de Caña;1;75;75
ccv-3640;5771b45a-c943-4f94-8c42-cfc32332a424;Paceña 440ml;6;9;54
ccv-3641;0c0d53a5-5051-40d0-9273-b82c7a968370;Pepsi 3L;1;12;12
ccv-3642;3e45be65-8150-49f7-be52-1330d1a7398e;Fanta 3L;2;15;30
ccv-3643;bddaf158-97c9-4f04-bed9-8ab562a5746c;Ron Habana;1;90;90
ccv-3644;43e9c012-3bcd-4b35-94c4-c1f1a0423801;Pepsi 3L;2;12;24
ccv-3645;bf882076-065c-4b67-a8ed-83f27607a6bd;Singani Caso Real Azul;1;35;35
ccv-3646;3b2e1ad7-caa2-41c3-bde5-7b0038d197e9;Pepsi 3L;1;12;12
ccv-3647;47839ac2-e21d-4d00-b9e0-08cabee387bc;Bock 440ml;4;8;32
ccv-3648;502a6f9d-545f-43ea-9f58-3682a6b07ef1;Coca Cola 3L;1;15;15
ccv-3649;36a05a5c-a90a-4ae8-9f9d-75871177f750;Cuba Libre 2L;1;25;25
ccv-3650;092acf5f-9214-43f7-8d50-4026097dd13d;Coca Cola 3L;1;15;15
ccv-3651;7d4fd6ee-91e0-4c35-8704-887bc87238e6;Huari Lata 440ml;3;10;30
ccv-3652;79947f4f-86c4-4653-ad31-d63ed3d6de17;Coca Cola 3L;1;15;15
ccv-3653;61e97d01-02c2-4e6b-b734-f3d4847c1560;Ron Flor de Caña;1;75;75
ccv-3654;0b22b862-8c2e-44d9-84dc-8cf0a4bc2505;Sprite 3L;1;15;15
ccv-3655;dfe1911b-b1a9-4bb0-8035-1728b8d2c949;Pepsi 3L;3;12;36
ccv-3656;6da59ff8-8128-4dfc-a3aa-9e0618f79302;Coca Cola 3L;2;15;30
ccv-3657;0a370b72-a674-4035-bf94-f13dde1216c1;Ron Flor de Caña;1;75;75
ccv-3658;a09fe92b-d300-4abb-8950-b01d7d115c9a;Quilmes 473ml;3;8;24
ccv-3659;d3a88c38-89aa-4f40-a2b3-86bbb685eacf;Pepsi 3L;2;12;24
ccv-3660;3a4f78ee-6365-4028-b221-82e4c036534f;Paceña 440ml;3;9;27
ccv-3661;2bef15bc-8bb5-411f-9188-24f1133cefec;Tres Plumas Seca;1;10;10
ccv-3662;b1d79da4-83f8-47a9-ae5d-9d65b94fce94;Sprite 3L;3;15;45
ccv-3663;a47c0cb8-53ea-40da-b831-dc2e4493454f;Singani Caso Real Azul;1;35;35
ccv-3664;c0671020-4387-46ec-8cbf-071477ede993;Bock 440ml;1;9;9
ccv-3665;6bd82b3c-96ae-47e3-8257-11421ae06d66;Paceña 440ml;4;9;36
ccv-3666;5d42ce7b-67fa-4e98-b661-7aecb6c47034;Pepsi 3L;1;12;12
ccv-3667;61d2068a-7062-4d5e-b165-867a0a26141d;Huari Lata 440ml;4;10;40
ccv-3668;13a56da1-ea77-4897-bb9f-3ad54180fa4e;Sprite 3L;2;15;30
ccv-3669;c80b8b58-a530-4e35-b843-cf4cae42a873;Ron Flor de Caña;1;75;75
ccv-3670;f68390ef-9e6b-44b3-b768-aef962a365e8;Agua Vital 990ml;1;6;6
ccv-3671;d25af7e4-21f4-4779-b0b5-9e194f19b2c0;Coca Cola 3L;1;15;15
ccv-3672;4a472547-4457-4064-8845-ab10c8055c9b;Cuba Libre 2L;1;25;25
ccv-3673;ee409db9-e24f-46dc-a478-4c501c791a1a;Cajetilla Winston;1;10;10
ccv-3674;af57231c-fdf1-44b9-ae1d-dfd4ba6517bb;Fanta 3L;2;15;30
ccv-3675;d23c6f52-38ac-4122-abf0-04bfd76a4746;Coca Cola 3L;3;15;45
ccv-3676;7bee0626-fb63-4d04-807c-9b9dd9123263;Singani Caso Real Azul;1;35;35
ccv-3677;77a2d819-229d-4493-88bf-c018168d7b70;Ron Abuelo 1L;3;85;255
ccv-3678;8ff899d5-df8f-410e-9fdf-22424cefed2b;Fanta 3L;2;15;30
ccv-3679;c2a32728-d471-4b62-8e77-15305628f7a7;Pepsi 3L;2;12;24
ccv-3680;76d81230-69f1-4a53-802b-f294af66d5ae;Paceña 440ml;4;9;36
ccv-3681;f20742ce-351e-42e1-8da8-a28497de203b;Quilmes 473ml;3;8;24
ccv-3682;feeee94b-cac1-4869-bfeb-b88df951458b;Sprite 3L;2;15;30
ccv-3683;d4307a1e-d8d7-4b5a-becc-12891f5ad94d;Flor de Caña 1L;1;75;75
ccv-3684;a63bbb86-8293-4c48-94f1-45c3b2dadca7;Ron Habana;2;90;180
ccv-3685;4244c6be-ed30-444b-a1d8-d3e4fc022961;Bock 440ml;1;9;9
ccv-3686;57ff4d25-76de-498d-a59c-afe556398146;Singani Caso Real Azul;2;35;70
ccv-3687;5ab63b8b-c1dc-481e-8097-297a3f22284a;Conti 473ml;2;7;14
ccv-3688;a5129102-3c53-4e26-a03e-7284ca603255;Coca Cola 3L;2;15;30
ccv-3689;728b81e6-880f-43c2-a283-ff87bb530903;Cajetilla Winston;1;10;10
ccv-3690;b4ecac27-50ef-47d3-a307-7898a6bf151c;Pepsi 3L;3;12;36
ccv-3691;cdf564a1-8bcb-456d-ac05-83287450e700;Fanta 3L;1;15;15
ccv-3692;1930b723-bd28-4bf8-8049-71bcb536efc7;Quilmes 473ml;4;8;32
ccv-3693;3a5896e6-aa54-4788-9778-166ce73baa3a;Ron Flor de Caña;1;75;75
ccv-3694;368ee4b0-70cf-4446-879e-095d1f6cee46;Sprite 3L;1;15;15
ccv-3695;80041462-ed94-4868-b166-6fd39ca7fb0f;Cuba Libre 2L;2;25;50
ccv-3696;9952d2e9-9597-4063-a4dd-5b43173e67ef;Huari Lata 440ml;3;10;30
ccv-3697;5a901f7f-f5db-465e-9cef-241cb1e05a30;Paceña 440ml;3;9;27
ccv-3698;91d25c23-9fc2-4183-879c-d11119952eb6;Coca Cola 3L;3;15;45
ccv-3699;4ba69053-0e5b-4801-b876-fe43c27a062f;Quilmes 473ml;2;8;16
ccv-3700;fc131425-0ad8-4ff8-a0af-2612a650792d;Coca Cola 3L;1;15;15
ccv-3701;b6a0b138-035b-47c5-8892-247affe91fd5;Ron Flor de Caña;1;75;75
ccv-3702;03fb2b0d-5620-4391-9ca2-b2cb5a1e76df;Singani Caso Real Azul;2;35;70
ccv-3703;3f573a59-29d5-448d-8027-f1cb3ae69302;Sprite 3L;1;15;15
ccv-3704;08b7edc2-3e8c-44e2-9cfc-b6c80ab5e45e;Coca Cola 3L;3;15;45
ccv-3705;650a2816-f7ce-4426-b16e-86c678422143;Quilmes 473ml;3;8;24
ccv-3706;a1a81344-98d9-4dd1-98c4-0a5e909c94f1;Coca Cola 3L;1;15;15
ccv-3707;eddcd5d4-d9a8-49af-a7d8-27b9e30b4c12;Bock 440ml;1;9;9
ccv-3708;844d9c72-88b7-45f0-a30b-a4e1ea43cee4;Flor de Caña 1L;1;75;75
